No.,X,Y,Z,x,y,Lv [cd/m²],u',v',Tcp,duv,λd/λc,Pe,Δt,ErrCode,Sync Mode,Meas Speed,Averaging Times,Integration Time,Date,Time
1,669.05043,272.31398,2022.822,0.225711320901711,0.0918680347097334,272.31398,0.247287543972249,0.226462262990988,----,----,-568.807776044773,75.1630373950555,+0.54,0,UNIV,FAST,1,----,2024/11/07,10:07:37
2,720.02176,299.99387,1789.8039,0.256251959356265,0.106766241317997,299.99387,0.271979805097437,0.254968151461573,----,----,-566.240872357291,74.8898674202821,+0.55,0,UNIV,FAST,1,----,2024/11/07,10:07:40
3,787.15925,333.5987,1641.1124,0.28500948641561,0.120787241153445,333.5987,0.293867541522874,0.280217906483993,----,----,-563.030149056798,74.6355430710323,+0.56,0,UNIV,FAST,1,----,2024/11/07,10:07:43
4,852.32767,366.2772,1492.6491,0.314366591780408,0.135095127218938,366.2772,0.314964367135806,0.304542030897716,----,----,-558.468425017552,74.3780537791159,+0.56,0,UNIV,FAST,1,----,2024/11/07,10:07:46
5,890.38899,386.95106,1315.895,0.343350669273115,0.149215575348636,386.95106,0.334659106626222,0.327236263452961,----,----,-551.791877006337,74.126048532687,+0.55,0,UNIV,FAST,1,----,2024/11/07,10:07:49
6,958.55117,420.86891,1174.1723,0.375373602109511,0.164814444660898,420.86891,0.355212946798133,0.350915739749023,----,----,-539.773358538513,73.8484253410363,+0.55,0,UNIV,FAST,1,----,2024/11/07,10:07:52
7,1002.3034,443.60722,1026.3951,0.405412401828686,0.179430568158051,443.60722,0.373450456458081,0.371890355049654,----,----,-523.291100983129,73.5943819575968,+0.55,0,UNIV,FAST,1,----,2024/11/07,10:07:55
8,1085.0541,484.84914,849.37,0.448504154908935,0.200411070557702,484.84914,0.397969532311553,0.40011753086485,----,----,-507.702511083531,73.2247876327085,+0.55,0,UNIV,FAST,1,----,2024/11/07,10:07:58
9,1180.8202,533.06352,615.74643,0.506870242901003,0.228818947934718,533.06352,0.428453876478761,0.435192882028255,----,----,-499.617610722515,72.7278735836768,+0.55,0,UNIV,FAST,1,----,2024/11/07,10:08:01
10,1355.6586,616.08448,467.02396,0.555878678760559,0.252621291781933,616.08448,0.451961614314965,0.462140472759285,----,----,-496.397704015054,72.3306492814601,+0.59,0,UNIV,FAST,1,----,2024/11/07,10:08:04
11,1484.5242,678.41199,290.0875,0.60518135477118,0.276561532106524,678.41199,0.473873805049779,0.487249557776531,----,----,-494.394648761422,71.9330072137113,+0.57,0,UNIV,FAST,1,----,2024/11/07,10:08:08
12,1525.61,699.93445,141.23735,0.644592585594498,0.295732563939777,699.93445,0.490221233374529,0.506044232183012,----,----,633.590776981729,82.1079869862894,+0.55,0,UNIV,FAST,1,----,2024/11/07,10:08:10
13,1554.5149,714.83766,49.633003,0.670342638092568,0.308254467559184,714.83766,0.50040803188046,0.517749067408698,----,----,620.90956850745,93.6199970658163,+0.58,0,UNIV,FAST,1,----,2024/11/07,10:08:13
14,1591.4079,732.49486,3.1484955,0.683873161899076,0.314773840184544,732.49486,0.50567936825685,0.52369789079621,----,----,617.06864722268,99.6438364763616,+0.56,0,UNIV,FAST,1,----,2024/11/07,10:08:16
15,1720.1727,791.60725,-0.862773,0.685077435351823,0.315266173353355,791.60725,0.506242359482535,0.524177906411857,----,----,616.820403357461,100.153304520516,+0.58,0,UNIV,FAST,1,----,2024/11/07,10:08:19
16,1722.7651,792.75899,-0.859763,0.685087501143846,0.315254398564505,792.75899,0.506264895626214,0.52417396108759,----,----,616.825347281827,100.152786881594,+0.56,0,UNIV,FAST,1,----,2024/11/07,10:08:22
17,1721.9937,792.38466,-0.867277,0.685094930214,0.315250115807824,792.38466,0.506276582149473,0.524173255789532,----,----,616.827060361302,100.153729626505,+0.56,0,UNIV,FAST,1,----,2024/11/07,10:08:25
18,1722.0807,792.4122,-0.868676,0.685098704713947,0.315246882343858,792.4122,0.506283706827046,0.524172367990474,----,----,616.828395099236,100.153890754418,+0.57,0,UNIV,FAST,1,----,2024/11/07,10:08:28
19,1741.5328,938.03906,28.736892,0.643033331673847,0.346356027283554,938.03906,0.438167497681613,0.531021300435787,----,----,606.239490566043,96.9146065553398,+0.58,0,UNIV,FAST,1,----,2024/11/07,10:08:31
20,1790.2196,992.11444,35.679518,0.635277142268455,0.352061627660913,992.11444,0.426776874331544,0.532155873103711,----,----,604.651113045127,96.3115148517002,+0.58,0,UNIV,FAST,1,----,2024/11/07,10:08:34
21,1814.9062,1037.0444,43.04041,0.626912551275936,0.358220248842845,1037.0444,0.414842970194821,0.533346463315729,----,----,603.01930684223,95.6591440387309,+0.60,0,UNIV,FAST,1,----,2024/11/07,10:08:37
22,1842.8951,1081.6888,49.995524,0.619548123385392,0.363644282372337,1081.6888,0.40462695919137,0.534366287237165,----,----,601.648368682218,95.0835901708005,+0.58,0,UNIV,FAST,1,----,2024/11/07,10:08:40
23,1873.1517,1145.148,60.824319,0.608339153746831,0.371907072574461,1145.148,0.389573509983765,0.535871431595476,----,----,599.610986472456,94.2096865763807,+0.58,0,UNIV,FAST,1,----,2024/11/07,10:08:43
24,1882.1876,1196.9242,71.240029,0.597453142431223,0.379933501071826,1196.9242,0.375503067717455,0.537278853118486,----,----,597.680631295556,93.3623080194485,+0.59,0,UNIV,FAST,1,----,2024/11/07,10:08:46
25,1889.9946,1265.7803,85.510136,0.583100399689748,0.390518046374,1265.7803,0.357729442021068,0.539057350211786,----,----,595.232319694609,92.2424850259653,+0.59,0,UNIV,FAST,1,----,2024/11/07,10:08:49
26,1852.4343,1297.0115,96.129698,0.570756804499391,0.399624504436655,1297.0115,0.34310699244292,0.540521657685772,1616.42033516455,-0.000184282275998367,593.228672398569,91.2744057916248,+0.59,0,UNIV,FAST,1,----,2024/11/07,10:08:53
27,1771.8766,1323.4126,110.03091,0.552792401130881,0.412880010290142,1323.4126,0.322846776461982,0.542551245745969,1801.79456277349,0.00152127373379333,590.414998141668,89.8661491255657,+0.58,0,UNIV,FAST,1,----,2024/11/07,10:08:55
28,1693.9259,1352.9489,124.33266,0.534158020680236,0.426635253942043,1352.9489,0.303012204818175,0.544539796982548,2020.42232466229,0.00412867673674864,587.540159818852,88.4207414604231,+0.60,0,UNIV,FAST,1,----,2024/11/07,10:08:58
29,1577.1198,1382.1035,142.50971,0.508464073121497,0.445590737676032,1382.1035,0.277464079451552,0.547098051461976,2372.78619811727,0.00935057254995195,583.6107201944,86.4301326782037,+0.61,0,UNIV,FAST,1,----,2024/11/07,10:09:01
30,1541.3716,1415.0868,153.29781,0.495656731882529,0.45504750354691,1415.0868,0.265438321285947,0.548304572043678,2571.58190095671,0.0127234065983877,581.652627285001,85.4371987479092,+0.58,0,UNIV,FAST,1,----,2024/11/07,10:09:04
31,1484.9719,1454.6337,167.61129,0.477910603787945,0.468146818035609,1454.6337,0.249498464258959,0.549902639215587,2870.25834543228,0.0182470524599771,578.92391737525,84.0555096349253,+0.60,0,UNIV,FAST,1,----,2024/11/07,10:09:07
32,1375.8705,1580.3693,206.03847,0.435088370638552,0.499756556844695,1580.3693,0.2141472230401,0.553446940092735,3662.46095555184,0.0350793366004106,572.192432849048,80.723529289362,+0.60,0,UNIV,FAST,1,----,2024/11/07,10:09:11
33,1363.2568,1639.9038,220.31252,0.422915516664833,0.508738165001357,1639.9038,0.204825832096116,0.554380499611893,3894.37145504595,0.0405255451274118,570.219130958216,79.7860997873463,+0.60,0,UNIV,FAST,1,----,2024/11/07,10:09:14
34,1229.3457,1706.9885,248.41564,0.386010130076653,0.535988252063151,1706.9885,0.178298991733841,0.557042041970243,4586.97149274096,0.0579511690220742,564.015105893289,77.010691739728,+0.62,0,UNIV,FAST,1,----,2024/11/07,10:09:17
35,1152.867,1754.6765,266.54802,0.363211644256559,0.552812194904827,1754.6765,0.163106981616659,0.558563973263645,4999.19368531362,0.0689927391494598,559.982652482298,75.3613368877671,+0.60,0,UNIV,FAST,1,----,2024/11/07,10:09:20
36,1070.4026,1750.4297,277.83642,0.345439508615816,0.564897334362352,1750.4297,0.152043894374784,0.559434210958465,5309.68087391512,0.0773133131056256,556.725850688426,73.8192700685398,+0.60,0,UNIV,FAST,1,----,2024/11/07,10:09:23
37,1013.0138,1755.9311,303.6449,0.329693797720737,0.571482434785144,1755.9311,0.143370038087013,0.559156049544076,5579.25220737629,0.0836180484470667,553.717635528774,71.2658885323837,+0.62,0,UNIV,FAST,1,----,2024/11/07,10:09:26
38,967.84529,1762.2288,428.88963,0.306380628518266,0.557850281357457,1762.2288,0.134948006933273,0.552847495616711,6007.39255226882,0.0873822020889053,548.213801639318,60.5857214978648,+0.62,0,UNIV,FAST,1,----,2024/11/07,10:09:29
39,919.13094,1724.1833,545.54724,0.288231692020689,0.540689305827107,1724.1833,0.129370687866902,0.546039995064965,6399.9507029313,0.089041508588401,542.029673605686,50.6859801908841,+0.60,0,UNIV,FAST,1,----,2024/11/07,10:09:32
40,871.08501,1668.8087,680.75129,0.270469117210993,0.518159778553675,1668.8087,0.12468353966864,0.537449491213377,6872.8417173186,0.0895473738801377,532.929719517819,40.2945624283675,+0.62,0,UNIV,FAST,1,----,2024/11/07,10:09:35
41,853.04061,1641.3963,853.27791,0.254812806904502,0.490303502016937,1641.3963,0.121715933868109,0.526955203082136,7434.54735836741,0.0882019004065423,521.104582698687,31.3518592571627,+0.61,0,UNIV,FAST,1,----,2024/11/07,10:09:38
42,807.51793,1580.6326,1019.5546,0.236968252590564,0.46384077838331,1580.6326,0.117134837865828,0.515878418308921,8227.77483052201,0.0883520531306461,510.766452673627,30.4480302865223,+0.61,0,UNIV,FAST,1,----,2024/11/07,10:09:41
43,776.4625,1533.788,1255.4206,0.217760550040636,0.430154087963974,1533.788,0.112736891985542,0.501064258983042,9523.69507201847,0.0875935465837563,502.948611284238,35.0961403338532,+0.61,0,UNIV,FAST,1,----,2024/11/07,10:09:44
44,763.87273,1522.01,1455.6246,0.204161762259597,0.406790596879574,1522.01,0.109277287182894,0.48990167340675,10872.7735226545,0.08753065339421,499.153964879408,39.9662757462582,+0.60,0,UNIV,FAST,1,----,2024/11/07,10:09:47
45,665.6411,1407.3771,1730.534,0.175005117584557,0.370016507200821,1407.3771,0.0987308778025857,0.469684109176971,15579.9896426775,0.0922383673226508,494.688709197516,51.3066703630691,+0.63,0,UNIV,FAST,1,----,2024/11/07,10:09:50
46,608.6166,1343.6413,1962.4333,0.155469887382177,0.343230469877164,1343.6413,0.0913477462517076,0.453753414190244,24519.070383811,0.0958691525965198,492.42980096151,59.4811636320995,+0.64,0,UNIV,FAST,1,----,2024/11/07,10:09:53
47,594.61481,1256.7016,2063.0518,0.151905691570084,0.321048387014159,1256.7016,0.0927842686252761,0.441218092737183,41590.3768405707,0.0921527779888135,490.846253588191,62.1629929190767,+0.62,0,UNIV,FAST,1,----,2024/11/07,10:09:56
48,483.31314,1136.2264,2192.0172,0.126802032074695,0.298100350462053,1136.2264,0.0802087603513256,0.424268311431614,----,----,489.506366863266,72.3028314661203,+0.63,0,UNIV,FAST,1,----,2024/11/07,10:09:59
49,500.25685,1060.6388,2354.549,0.127765016420293,0.270885913302337,1060.6388,0.0852462822431633,0.406660913551534,----,----,487.731794309632,74.0990474399334,+0.63,0,UNIV,FAST,1,----,2024/11/07,10:10:02
50,514.20629,998.99262,2487.8504,0.128517858731414,0.24968265637296,998.99262,0.089572651568012,0.39154604703128,----,----,486.296008556911,75.6524003886932,+0.63,0,UNIV,FAST,1,----,2024/11/07,10:10:04
51,440.64118,692.46451,2253.0158,0.130131532876571,0.204500787123264,692.46451,0.100221707694118,0.354369842026531,----,----,483.061969906965,79.5277345999428,+0.66,0,UNIV,FAST,1,----,2024/11/07,10:10:08
52,554.7889,846.31788,2855.4725,0.130336794760698,0.198825823349871,846.31788,0.101721588913108,0.349141446103444,----,----,482.623344704367,80.0738725100415,+0.64,0,UNIV,FAST,1,----,2024/11/07,10:10:11
53,562.60037,736.23168,2985.834,0.131305535468744,0.171829419471326,736.23168,0.109436282297643,0.322224335597456,----,----,480.47352718408,82.7822698501489,+0.64,0,UNIV,FAST,1,----,2024/11/07,10:10:14
54,571.22148,638.15945,3112.0808,0.132182468731477,0.147672128060243,638.15945,0.117294807692576,0.294839713347506,----,----,478.379957744084,85.3529397162039,+0.65,0,UNIV,FAST,1,----,2024/11/07,10:10:17
55,571.56053,523.28345,3198.6913,0.133121190982737,0.121877058385322,523.28345,0.126894408787346,0.261396503421769,----,----,475.911600157025,88.2845179239684,+0.65,0,UNIV,FAST,1,----,2024/11/07,10:10:20
56,571.26861,424.41482,3269.4933,0.133937852089895,0.099506971660703,424.41482,0.136455178736813,0.228098652705104,----,----,473.470563103326,91.0653201409592,+0.63,0,UNIV,FAST,1,----,2024/11/07,10:10:23
57,539.12315,313.87075,3148.9043,0.134716857615219,0.0784304683212581,313.87075,0.146761104693443,0.192245575991606,----,----,470.857537916052,93.9132652552573,+0.67,0,UNIV,FAST,1,----,2024/11/07,10:10:26
58,491.85339,263.10852,2889.5836,0.134956029126386,0.0721924089788633,263.10852,0.150101376209791,0.180661842394078,----,----,470.014834850983,94.8019690538235,+0.64,0,UNIV,FAST,1,----,2024/11/07,10:10:29
59,656.76103,307.26789,2883.7859,0.170684157300481,0.0798551656911598,307.26789,0.188763256760276,0.198705451710619,----,----,462.013610579912,84.466517757538,+0.65,0,UNIV,FAST,1,----,2024/11/07,10:10:32
60,645.66081,271.6594,2700.8047,0.178451774347393,0.0750829246522614,271.6594,0.201407635185704,0.190668416118405,----,----,456.893447353445,83.7866003123892,+0.65,0,UNIV,FAST,1,----,2024/11/07,10:10:35
61,639.61193,255.94071,2547.7345,0.185756198653825,0.0743303417907808,255.94071,0.211059505157451,0.190024784411159,----,----,451.986669622832,82.5401652936967,+0.64,0,UNIV,FAST,1,----,2024/11/07,10:10:38
62,618.09377,244.38841,2285.7711,0.196329111741607,0.0776266673182026,244.38841,0.221912155609646,0.197419410092916,----,----,444.068121724759,79.8705670632361,+0.64,0,UNIV,FAST,1,----,2024/11/07,10:10:41
