No.,X,Y,Z,x,y,Lv [cd/m²],u',v',Tcp,duv,λd/λc,Pe,Δt,ErrCode,Sync Mode,Meas Speed,Averaging Times,Integration Time,Date,Time
25,1731.6402,786.85122,48.63061,0.674545339007511,0.30651103095399,786.85122,0.506316428215432,0.517653911769056,----,----,621.774265814129,94.3552656395673,+0.08,0,UNIV,FAST,1,----,2024/11/15,15:06:36
26,1521.981,654.69048,2183.9939,0.349024946280102,0.150135454786948,654.69048,0.340215444566854,0.329278472326853,----,----,-550.146458771454,74.8009905948193,+0.08,0,UNIV,FAST,1,----,2024/11/15,15:06:39
27,1030.4712,431.04916,2189.6371,0.282231377662907,0.118058222556088,431.04916,0.293057210269498,0.275820076016558,----,----,-563.334920209743,75.1998419437916,+0.08,0,UNIV,FAST,1,----,2024/11/15,15:06:43
28,936.60715,775.1542,2271.6769,0.235125309147192,0.194594255352145,775.1542,0.193324635012426,0.35999821940825,----,----,467.314152462135,48.4540671688952,+0.07,0,UNIV,FAST,1,----,2024/11/15,15:06:46
29,466.55938,1249.2165,1984.1746,0.126098817409037,0.337630599856028,1249.2165,0.0741826525134343,0.44690546238827,----,----,491.982514611143,69.7624820849399,+0.09,0,UNIV,FAST,1,----,2024/11/15,15:06:48
30,1389.7417,1831.9244,711.57561,0.353332391565633,0.465754340838616,1831.9244,0.179302222947049,0.531791816910734,5044.62724421649,0.0449133633905632,560.507505077859,46.0504524347015,+0.10,0,UNIV,FAST,1,----,2024/11/15,15:06:51
31,425.91122,542.90403,2271.1331,0.131456175836877,0.167565643446137,542.90403,0.110749474745155,0.317634873199486,----,----,480.123651143657,83.2255198629015,+0.09,0,UNIV,FAST,1,----,2024/11/15,15:06:54
32,169.92011,1112.0339,217.9402,0.113288063162801,0.741408222383897,1112.0339,0.0388294540283228,0.571764317334008,----,----,518.72796503458,81.9153329156934,+0.11,0,UNIV,FAST,1,----,2024/11/15,15:06:57
33,1877.7902,1809.5099,200.16806,0.483036805116881,0.465472596951122,1809.5099,0.253576019859635,0.549799821227028,2788.76986760847,0.016908314572216,579.609931348918,84.7896199074589,+0.10,0,UNIV,FAST,1,----,2024/11/15,15:07:00
34,170.02467,1111.5811,217.72129,0.113400654557652,0.741386672498261,1111.5811,0.0388696560017451,0.571771400549362,----,----,518.741788019953,81.9045401601351,+0.09,0,UNIV,FAST,1,----,2024/11/15,15:07:03
35,1721.9839,783.2777,-0.950307,0.687607768576237,0.31277169982398,783.2777,0.511418395630286,0.523414246498301,----,----,617.904311242115,100.163081838926,+0.11,0,UNIV,FAST,1,----,2024/11/15,15:07:06
36,1791.2086,1232.4571,86.866558,0.575852764552812,0.396220645785053,1232.4571,0.348846163021756,0.540060126695362,1569.57830841637,-0.000453844235041935,593.983695374264,91.7817228297473,+0.13,0,UNIV,FAST,1,----,2024/11/15,15:07:09
