No.,X,Y,Z,x,y,Lv [cd/m²],u',v',Tcp,duv,λd/λc,Pe,Δt,ErrCode,Sync Mode,Meas Speed,Averaging Times,Integration Time,Date,Time
19,2854.935,1302.1832,-1.516463,0.687008809,0.313356111,1302.1832,0.510193979,0.523592854,----,----,617.6493754,100.1589462,2,0,UNIV,FAST,1,----,2024-11-06,9:46:01
20,0.0266831,0.0299584,0.021974,0.339412711,0.381074979,0.0299584,0.196930114,0.497481554,5274.254069,0.016320084,559.659309,16.2692796,2,0,UNIV,FAST,1,----,2024-11-06,9:46:05
21,587.9514,209.40135,3535.8829,0.135684151,0.048324478,209.40135,0.164041841,0.131454423,----,----,466.3972944,98.49182757,2,0,UNIV,FAST,1,----,2024-11-06,9:46:08
22,3147.7881,1435.1739,-1.683542,0.687098182,0.313269301,1435.1739,0.510375996,0.523566435,----,----,617.6872912,100.1596811,2.01,0,UNIV,FAST,1,----,2024-11-06,9:46:10
23,0.0265844,0.0300387,0.0221988,0.337271748,0.381095863,0.0300387,0.195559338,0.497181944,5346.254532,0.017184183,557.9558128,15.64690117,2.04,0,UNIV,FAST,1,----,2024-11-06,9:46:14
24,540.73326,192.53691,3251.7832,0.135690343,0.048314763,192.53691,0.164055722,0.13143312,----,----,466.3942766,98.49191205,2,0,UNIV,FAST,1,----,2024-11-06,9:46:17
25,3567.8334,1625.5692,-1.895934,0.687244307,0.313120892,1625.5692,0.510681142,0.523519947,----,----,617.7522409,100.1589368,2,0,UNIV,FAST,1,----,2024-11-06,9:46:19
26,0.0266014,0.0299544,0.0219629,0.338790632,0.381493835,0.0299544,0.196390554,0.497575793,5295.65939,0.016755826,559.1421916,16.21329242,2.03,0,UNIV,FAST,1,----,2024-11-06,9:46:23
27,469.61873,167.19623,2824.0794,0.135692882,0.048310122,167.19623,0.164061805,0.131422909,----,----,466.3929329,98.49205861,2.03,0,UNIV,FAST,1,----,2024-11-06,9:46:25
28,4183.5441,1904.1691,-2.261509,0.687466488,0.312905138,1904.1691,0.511134276,0.523454196,----,----,617.8463028,100.1607804,2.01,0,UNIV,FAST,1,----,2024-11-06,9:46:29
29,0.0265488,0.0298853,0.0220241,0.338381457,0.380907286,0.0298853,0.196330342,0.497259016,5308.606671,0.016655235,558.870794,15.91513891,2.02,0,UNIV,FAST,1,----,2024-11-06,9:46:32
30,421.4447,150.04052,2534.3366,0.135695067,0.048309442,150.04052,0.164065068,0.131421556,----,----,466.3923129,98.49162119,2.04,0,UNIV,FAST,1,----,2024-11-06,9:46:35
31,4686.9543,2131.6572,-2.548751,0.687633678,0.312740255,2131.6572,0.511478482,0.523403391,----,----,617.9181727,100.1614078,2,0,UNIV,FAST,1,----,2024-11-06,9:46:37
32,0.0265834,0.0300414,0.0223183,0.336741273,0.380544975,0.0300414,0.195408955,0.496862959,5363.652908,0.017150097,557.5414142,15.32466506,2.01,0,UNIV,FAST,1,----,2024-11-06,9:46:41
33,326.13145,116.09055,1961.144,0.135697788,0.048303317,116.09055,0.164072274,0.131408029,----,----,466.3906864,98.491974,2.04,0,UNIV,FAST,1,----,2024-11-06,9:46:44
34,4890.7849,2223.8424,-2.686519,0.687686393,0.312691355,2223.8424,0.511583545,0.523388925,----,----,617.9393892,100.1625335,2.05,0,UNIV,FAST,1,----,2024-11-06,9:46:46
35,0.0264103,0.0297154,0.0217727,0.339035205,0.381463547,0.0297154,0.196556614,0.497597772,5287.436494,0.016644922,559.3323895,16.27606511,2.04,0,UNIV,FAST,1,----,2024-11-06,9:46:50
36,232.22117,82.64293,1396.4065,0.135701022,0.048293315,82.64293,0.164082458,0.131385842,----,----,466.3883127,98.49285611,2.04,0,UNIV,FAST,1,----,2024-11-06,9:46:53
37,5077.0469,2307.3881,-2.794556,0.68779385,0.312584732,2307.3881,0.511805729,0.523355912,----,----,617.9858302,100.1627418,2.06,0,UNIV,FAST,1,----,2024-11-06,9:46:56
38,0.0264779,0.02992,0.0216241,0.339364538,0.383481582,0.02992,0.196078054,0.498528002,5279.362984,0.017418551,559.3987731,16.98505569,2.06,0,UNIV,FAST,1,----,2024-11-06,9:46:59
39,137.29436,48.875113,825.52944,0.135706739,0.048309939,48.875113,0.164080042,0.131423599,----,----,466.3896689,98.48858239,2.07,0,UNIV,FAST,1,----,2024-11-06,9:47:02
40,5185.1242,2356.4416,-2.84753,0.687799174,0.312578547,2356.4416,0.511817772,0.523353819,----,----,617.988548,100.1624808,2.06,0,UNIV,FAST,1,----,2024-11-06,9:47:04
41,0.0262087,0.0296262,0.0214723,0.339020169,0.383226918,0.0296262,0.195946085,0.498367346,5290.395769,0.017441128,559.1667309,16.80649128,2.07,0,UNIV,FAST,1,----,2024-11-06,9:47:08
42,65.324964,23.288942,392.98278,0.13564247,0.04835777,23.288942,0.163967518,0.131525791,----,----,466.4124121,98.49671659,2.07,0,UNIV,FAST,1,----,2024-11-06,9:47:11
43,5379.9071,2443.8649,-2.952972,0.687895613,0.312481965,2443.8649,0.512018304,0.523323723,----,----,618.0325211,100.1623898,2.07,0,UNIV,FAST,1,----,2024-11-06,9:47:13
44,0.0265162,0.0296716,0.0216869,0.340498262,0.381017198,0.0296716,0.19764208,0.49761288,5237.823419,0.015864079,560.480553,16.57164731,2.1,0,UNIV,FAST,1,----,2024-11-06,9:47:17
45,18.426753,6.6812967,111.10484,0.13527907,0.0490504,6.6812967,0.163082782,0.13304623,----,----,466.6095677,98.47092337,2.09,0,UNIV,FAST,1,----,2024-11-06,9:47:20
46,5375.8779,2441.7812,-2.9615,0.687918865,0.312460101,2441.7812,0.512065042,0.523317184,----,----,618.0425929,100.1627944,2.09,0,UNIV,FAST,1,----,2024-11-06,9:47:23
47,24.397896,161.1716,31.950298,0.112164027,0.740951419,161.1716,0.038454846,0.571570405,----,----,518.5404454,81.91140357,2.08,0,UNIV,FAST,1,----,2024-11-06,9:47:25
48,0.0262441,0.0297675,0.0215699,0.338277811,0.383693277,0.0297675,0.195317176,0.498463811,5315.618901,0.017943812,558.5651441,16.73003255,2.08,0,UNIV,FAST,1,----,2024-11-06,9:47:29
49,5374.269,2441.0662,-2.941454,0.687915788,0.312460723,2441.0662,0.512061454,0.5233169,----,----,618.0423761,100.162058,2.11,0,UNIV,FAST,1,----,2024-11-06,9:47:32
50,50.28779,333.0312,66.3346,0.111836736,0.740639478,333.0312,0.038352789,0.571481066,----,----,518.4725764,81.88052096,2.09,0,UNIV,FAST,1,----,2024-11-06,9:47:34
51,0.0261374,0.0295647,0.021422,0.338900551,0.383339319,0.0295647,0.195832012,0.498399154,5294.512575,0.017538747,559.0689075,16.80538938,2.12,0,UNIV,FAST,1,----,2024-11-06,9:47:38
52,5375.5306,2441.5025,-2.952245,0.687928715,0.312449096,2441.5025,0.512086836,0.523313532,----,----,618.0477153,100.1624419,2.13,0,UNIV,FAST,1,----,2024-11-06,9:47:41
53,76.223595,504.71568,100.63091,0.111835284,0.740519012,504.71568,0.038357035,0.571458796,----,----,518.4634263,81.86059262,2.12,0,UNIV,FAST,1,----,2024-11-06,9:47:43
54,0.0261817,0.0295602,0.021599,0.338523343,0.382206569,0.0295602,0.195977519,0.497849758,5305.547693,0.017181977,558.8739607,16.3509727,2.09,0,UNIV,FAST,1,----,2024-11-06,9:47:47
55,5366.7464,2437.3924,-2.949229,0.687939493,0.312438555,2437.3924,0.512108968,0.523310295,----,----,618.0525825,100.1625076,2.12,0,UNIV,FAST,1,----,2024-11-06,9:47:50
56,101.91434,674.80013,134.59651,0.11183267,0.740471853,674.80013,0.038357983,0.571449876,----,----,518.4595638,81.85292219,2.11,0,UNIV,FAST,1,----,2024-11-06,9:47:53
57,0.0260543,0.0295301,0.021711,0.337074393,0.38204214,0.0295301,0.195112581,0.497568984,5353.934219,0.017687253,557.727853,15.87641241,2.09,0,UNIV,FAST,1,----,2024-11-06,9:47:56
58,5357.4659,2432.7617,-2.947294,0.687976506,0.312401969,2432.7617,0.512185426,0.523298982,----,----,618.0694856,100.162616,2.13,0,UNIV,FAST,1,----,2024-11-06,9:47:59
59,128.26043,848.32785,169.19232,0.111941527,0.740392925,848.32785,0.038399156,0.571446043,----,----,518.4685731,81.83283239,2.14,0,UNIV,FAST,1,----,2024-11-06,9:48:01
60,0.0260437,0.0294549,0.0216718,0.337483025,0.381686502,0.0294549,0.195492966,0.497471863,5339.788546,0.017364329,558.0876305,15.88802451,2.12,0,UNIV,FAST,1,----,2024-11-06,9:48:05
61,5367.8484,2437.6885,-2.959147,0.687958335,0.312420917,2437.6885,0.512146759,0.523305036,----,----,618.0607029,100.1628595,2.14,0,UNIV,FAST,1,----,2024-11-06,9:48:08
62,153.95909,1017.3508,202.84295,0.112039277,0.740347631,1017.3508,0.038435123,0.571447301,----,----,518.4785688,81.81904396,2.12,0,UNIV,FAST,1,----,2024-11-06,9:48:10
63,0.0258746,0.0293824,0.0214524,0.337306771,0.383035195,0.0293824,0.194924061,0.498036981,5347.199954,0.018037592,557.85452,16.24572,2.13,0,UNIV,FAST,1,----,2024-11-06,9:48:14
64,5367.8818,2437.5958,-2.962146,0.687968109,0.312411531,2437.5958,0.512166635,0.523302187,----,----,618.0650312,100.1629707,2.13,0,UNIV,FAST,1,----,2024-11-06,9:48:17
65,180.09772,1188.8039,236.93894,0.112151682,0.740300083,1188.8039,0.038476308,0.571449581,----,----,518.4904051,81.8039422,2.15,0,UNIV,FAST,1,----,2024-11-06,9:48:19
66,0.02579,0.0292779,0.0214826,0.336901784,0.38246517,0.0292779,0.194859789,0.497729438,5360.18146,0.01794546,557.5594086,15.95435246,2.16,0,UNIV,FAST,1,----,2024-11-06,9:48:23
67,5364.7583,2436.1423,-2.954726,0.687970702,0.312408208,2436.1423,0.512172861,0.52330101,----,----,618.0665885,100.1627501,2.17,0,UNIV,FAST,1,----,2024-11-06,9:48:26
68,206.73902,1363.5003,271.68174,0.112240977,0.7402599,1363.5003,0.038509125,0.57145095,----,----,518.4996322,81.79154468,2.16,0,UNIV,FAST,1,----,2024-11-06,9:48:28
69,0.0258115,0.0292595,0.0215285,0.336966951,0.3819803,0.0292595,0.195065271,0.497526401,5357.488318,0.017702694,557.6426868,15.82624228,2.18,0,UNIV,FAST,1,----,2024-11-06,9:48:32
70,5359.8766,2433.9695,-2.955008,0.687967081,0.312412209,2433.9695,0.512164898,0.52330233,----,----,618.0647277,100.1628661,2.17,0,UNIV,FAST,1,----,2024-11-06,9:48:34
71,232.43727,1531.5484,305.04516,0.112341134,0.740225026,1531.5484,0.038545534,0.571454359,----,----,518.5107431,81.77933384,2.16,0,UNIV,FAST,1,----,2024-11-06,9:48:37
72,0.0258912,0.0293963,0.0217838,0.335938281,0.381416948,0.0293963,0.194602237,0.49713099,5391.760468,0.017864712,556.8057631,15.35488765,2.17,0,UNIV,FAST,1,----,2024-11-06,9:48:41
73,5355.9868,2431.6901,-2.954445,0.688012557,0.312366962,2431.6901,0.512259191,0.523288278,----,----,618.0856373,100.1629102,2.18,0,UNIV,FAST,1,----,2024-11-06,9:48:44
74,259.10786,1705.5233,339.57708,0.112449845,0.740177589,1705.5233,0.038585438,0.571456299,----,----,518.522095,81.76448719,2.19,0,UNIV,FAST,1,----,2024-11-06,9:48:46
75,0.026006,0.0293698,0.0215093,0.338244992,0.381995991,0.0293698,0.19587223,0.497717391,5314.582646,0.017198521,558.6712182,16.20543328,2.19,0,UNIV,FAST,1,----,2024-11-06,9:48:50
76,5252.6364,2385.1596,-2.897849,0.687977272,0.312402281,2385.1596,0.512185785,0.523299289,----,----,618.06931,100.1629397,2.19,0,UNIV,FAST,1,----,2024-11-06,9:48:53
77,285.7015,1878.7075,373.88397,0.11255655,0.740146044,1878.7075,0.038624014,0.571460963,----,----,518.5343577,81.75241021,2.2,0,UNIV,FAST,1,----,2024-11-06,9:48:55
78,0.0258734,0.0294079,0.0215682,0.336676231,0.382668723,0.0294079,0.194647887,0.497786049,5367.96934,0.018126744,557.3627105,15.95020741,2.19,0,UNIV,FAST,1,----,2024-11-06,9:48:59
79,5058.7127,2297.7812,-2.792676,0.68791382,0.312465945,2297.7812,0.512053643,0.52331916,----,----,618.0398673,100.1630375,2.19,0,UNIV,FAST,1,----,2024-11-06,9:49:02
80,311.52688,2046.7522,407.21543,0.112647803,0.740103512,2046.7522,0.038657625,0.571462093,----,----,518.5436922,81.73949698,2.22,0,UNIV,FAST,1,----,2024-11-06,9:49:04
81,0.0258277,0.02921,0.0211851,0.338844808,0.383218669,0.02921,0.195837606,0.498338493,5296.196835,0.017506973,559.037565,16.75239378,2.19,0,UNIV,FAST,1,----,2024-11-06,9:49:08
82,4861.8569,2209.0454,-2.670331,0.687846257,0.312531537,2209.0454,0.511915498,0.523339199,----,----,618.009584,100.162481,2.21,0,UNIV,FAST,1,----,2024-11-06,9:49:11
83,338.4398,2221.597,441.83887,0.112742777,0.740069625,2221.597,0.038692198,0.571465177,----,----,518.554182,81.72778199,2.21,0,UNIV,FAST,1,----,2024-11-06,9:49:13
84,0.0258921,0.029179,0.0213732,0.338705437,0.381702756,0.029179,0.196265014,0.497655187,5298.793241,0.016883563,559.0590419,16.25159384,2.22,0,UNIV,FAST,1,----,2024-11-06,9:49:17
85,4567.1167,2076.1177,-2.500291,0.687742744,0.312633764,2076.1177,0.51170196,0.523370766,----,----,617.9645231,100.1621387,2.22,0,UNIV,FAST,1,----,2024-11-06,9:49:19
86,364.12188,2387.7413,474.63116,0.112853717,0.740041992,2387.7413,0.038732111,0.571470977,----,----,518.5673272,81.71608414,2.23,0,UNIV,FAST,1,----,2024-11-06,9:49:22
87,0.0258697,0.0293636,0.0215755,0.33680646,0.382294737,0.0293636,0.194856908,0.497641089,5363.215874,0.017907605,557.4910205,15.87476591,2.23,0,UNIV,FAST,1,----,2024-11-06,9:49:25
88,4462.0403,2028.6493,-2.433967,0.687710311,0.312664823,2028.6493,0.511636185,0.523380162,----,----,617.9510244,100.1617386,2.24,0,UNIV,FAST,1,----,2024-11-06,9:49:28
89,391.34396,2564.1606,509.51582,0.112941316,0.740013137,2564.1606,0.03876391,0.571474264,----,----,518.5771871,81.70567788,2.22,0,UNIV,FAST,1,----,2024-11-06,9:49:31
90,0.0257542,0.0292329,0.0212126,0.337982958,0.383635369,0.0292329,0.195149895,0.498396148,5325.338613,0.018035288,558.3432282,16.62597366,2.24,0,UNIV,FAST,1,----,2024-11-06,9:49:35
91,4360.2949,1982.5246,-2.370017,0.68769492,0.312678873,1982.5246,0.511605763,0.523384272,----,----,617.9449366,100.1613416,2.25,0,UNIV,FAST,1,----,2024-11-06,9:49:38
92,417.99564,2736.1287,543.47528,0.113045133,0.739974303,2736.1287,0.038801785,0.571477307,----,----,518.5885321,81.69257445,2.24,0,UNIV,FAST,1,----,2024-11-06,9:49:40
93,0.0257563,0.02917,0.0212081,0.338300427,0.38313824,0.02917,0.195519486,0.498225003,5314.172635,0.017687305,558.62487,16.56826274,2.24,0,UNIV,FAST,1,----,2024-11-06,9:49:44
94,4258.3908,1936.5646,-2.312709,0.687653238,0.312720222,1936.5646,0.511519618,0.523397069,----,----,617.9269199,100.1612581,2.25,0,UNIV,FAST,1,----,2024-11-06,9:49:46
95,483.87939,3159.9938,626.97088,0.113298304,0.739899127,3159.9938,0.038893384,0.571488319,----,----,518.617665,81.6638654,2.25,0,UNIV,FAST,1,----,2024-11-06,9:49:49
96,0.0257961,0.0291455,0.0215775,0.337119752,0.38089183,0.0291455,0.195531987,0.497070272,5351.174487,0.017153628,557.8412379,15.54055331,2.27,0,UNIV,FAST,1,----,2024-11-06,9:49:53
97,4156.4841,1890.367,-2.251656,0.687635986,0.312736521,1890.367,0.511484899,0.523401952,----,----,617.9198392,100.1609783,2.26,0,UNIV,FAST,1,----,2024-11-06,9:49:56
98,524.60127,3420.6839,678.18904,0.113464734,0.739851407,3420.6839,0.038953544,0.571495872,----,----,518.6369552,81.64527496,2.27,0,UNIV,FAST,1,----,2024-11-06,9:49:59
99,0.0257941,0.0291282,0.0217584,0.33638321,0.379863512,0.0291282,0.195412698,0.49651065,5375.186495,0.01698812,557.2733359,15.0131909,2.26,0,UNIV,FAST,1,----,2024-11-06,9:50:02
100,3950.3799,1797.1414,-2.13369,0.687574132,0.312797242,1797.1414,0.511357838,0.523420613,----,----,617.8933881,100.1606624,2.27,0,UNIV,FAST,1,----,2024-11-06,9:50:04
101,577.82636,3760.8976,745.01905,0.113661599,0.739789087,3760.8976,0.039024953,0.571503728,----,----,518.6593504,81.62230868,2.28,0,UNIV,FAST,1,----,2024-11-06,9:50:07
102,0.0256729,0.0289826,0.0213069,0.337968521,0.381538761,0.0289826,0.195852022,0.497476983,5323.28692,0.017103878,558.4868899,15.98560877,2.28,0,UNIV,FAST,1,----,2024-11-06,9:50:11
103,3743.4845,1703.6365,-2.018618,0.687495705,0.312875017,1703.6365,0.511195896,0.52344466,----,----,617.8594728,100.1604972,2.3,0,UNIV,FAST,1,----,2024-11-06,9:50:13
104,617.43956,4013.1479,794.48085,0.113812311,0.73974145,4013.1479,0.039079628,0.571509757,----,----,518.6765104,81.60473881,2.29,0,UNIV,FAST,1,----,2024-11-06,9:50:16
105,0.0255373,0.0289494,0.0211146,0.337789165,0.382921987,0.0289494,0.19526837,0.498056955,5330.949473,0.017794447,558.2436223,16.35268196,2.3,0,UNIV,FAST,1,----,2024-11-06,9:50:20
106,3535.4733,1609.251,-1.907327,0.687458511,0.312912361,1609.251,0.511118595,0.523456294,----,----,617.8431702,100.1605571,2.27,0,UNIV,FAST,1,----,2024-11-06,9:50:22
107,644.79278,4186.9738,828.53194,0.113914978,0.739709007,4186.9738,0.039116877,0.571513865,----,----,518.6882054,81.59277126,2.28,0,UNIV,FAST,1,----,2024-11-06,9:50:25
108,42.36402,15.218965,255.04362,0.135509964,0.048680966,15.218965,0.163602488,0.13223925,----,----,466.4957085,98.47529938,2.31,0,UNIV,FAST,1,----,2024-11-06,9:50:28
109,3326.3724,1514.4238,-1.775639,0.687406131,0.312960811,1514.4238,0.511014477,0.523470581,----,----,617.8221236,100.1593966,2.31,0,UNIV,FAST,1,----,2024-11-06,9:50:32
110,657.65487,4268.0545,844.39431,0.113976266,0.739684196,4268.0545,0.039139335,0.571515317,----,----,518.6947849,81.58472224,2.3,0,UNIV,FAST,1,----,2024-11-06,9:50:34
111,89.042881,31.873185,535.65168,0.135618726,0.048545158,31.873185,0.163825136,0.1319439,----,----,466.4483066,98.47086294,2.3,0,UNIV,FAST,1,----,2024-11-06,9:50:37
112,3125.8075,1423.5916,-1.668964,0.68733355,0.313033438,1423.5916,0.510863993,0.523493146,----,----,617.7904048,100.1594393,2.3,0,UNIV,FAST,1,----,2024-11-06,9:50:40
113,671.32998,4355.3463,861.549,0.114012278,0.73967046,4355.3463,0.039152498,0.571516325,----,----,518.6987143,81.5801328,2.33,0,UNIV,FAST,1,----,2024-11-06,9:50:43
114,183.80459,65.791062,1105.6163,0.135627929,0.048546696,65.791062,0.163836251,0.131948077,----,----,466.4464075,98.46827205,2.33,0,UNIV,FAST,1,----,2024-11-06,9:50:46
115,2916.4365,1328.641,-1.560018,0.687268643,0.313098981,1328.641,0.51072879,0.523513618,----,----,617.7617522,100.159656,2.33,0,UNIV,FAST,1,----,2024-11-06,9:50:49
116,670.88387,4352.2068,860.84927,0.114019497,0.739675599,4352.2068,0.039154818,0.571517979,----,----,518.7000872,81.58052465,2.35,0,UNIV,FAST,1,----,2024-11-06,9:50:52
117,279.37683,100.00199,1680.4476,0.135631249,0.048548746,100.00199,0.163839373,0.131952935,----,----,466.4459648,98.46708294,2.36,0,UNIV,FAST,1,----,2024-11-06,9:50:55
118,2703.0971,1231.7909,-1.451394,0.687210033,0.313158956,1231.7909,0.510605845,0.523532497,----,----,617.7355036,100.1600894,2.32,0,UNIV,FAST,1,----,2024-11-06,9:50:58
119,657.66295,4268.9723,844.6537,0.113954258,0.739691313,4268.9723,0.039131343,0.571514466,----,----,518.6922892,81.58731462,2.33,0,UNIV,FAST,1,----,2024-11-06,9:51:01
120,373.06904,133.56741,2244.0145,0.135629364,0.048558473,133.56741,0.163831135,0.131974569,----,----,466.447981,98.46590598,2.36,0,UNIV,FAST,1,----,2024-11-06,9:51:04
121,2488.6141,1134.317,-1.32447,0.687157484,0.313208229,1134.317,0.510500764,0.523547148,----,----,617.7140474,100.1591257,2.33,0,UNIV,FAST,1,----,2024-11-06,9:51:07
122,645.26026,4189.7918,829.151,0.113918984,0.73969661,4189.7918,0.039118779,0.571511979,----,----,518.6878363,81.59045414,2.35,0,UNIV,FAST,1,----,2024-11-06,9:51:10
123,467.23168,167.39191,2810.6399,0.135615659,0.048586098,167.39191,0.163796827,0.13203534,----,----,466.4556574,98.46467753,2.35,0,UNIV,FAST,1,----,2024-11-06,9:51:13
124,2279.8382,1039.4506,-1.202671,0.68709434,0.313268119,1039.4506,0.510373759,0.523565092,----,----,617.6879404,100.1581726,2.35,0,UNIV,FAST,1,----,2024-11-06,9:51:16
125,630.55152,4096.8746,811.02357,0.113849824,0.739715052,4096.8746,0.039093823,0.571508584,----,----,518.6797042,81.59794879,2.35,0,UNIV,FAST,1,----,2024-11-06,9:51:19
126,562.34509,201.61911,3383.272,0.135595144,0.048615295,201.61911,0.163752697,0.132099071,----,----,466.465179,98.46490567,2.38,0,UNIV,FAST,1,----,2024-11-06,9:51:22
127,2064.76,941.6885,-1.086538,0.687025399,0.313336135,941.6885,0.51023215,0.523586002,----,----,617.6582066,100.1579216,2.35,0,UNIV,FAST,1,----,2024-11-06,9:51:25
128,618.18959,4018.7772,795.80006,0.113789089,0.73972937,4018.7772,0.039071984,0.571505257,----,----,518.6724251,81.60421837,2.37,0,UNIV,FAST,1,----,2024-11-06,9:51:28
129,656.78705,235.52562,3951.5475,0.135591662,0.048623538,235.52562,0.163743257,0.132117247,----,----,466.4673282,98.46438535,2.35,0,UNIV,FAST,1,----,2024-11-06,9:51:31
130,1851.5625,844.68656,-0.959376,0.686962337,0.313393608,844.68656,0.510108051,0.523602732,----,----,617.6331974,100.156267,2.39,0,UNIV,FAST,1,----,2024-11-06,9:51:34
131,603.86986,3927.7559,777.78555,0.113735747,0.739772391,3927.7559,0.03905158,0.571507933,----,----,518.6682919,81.61478487,2.36,0,UNIV,FAST,1,----,2024-11-06,9:51:37
132,752.0111,269.79659,4524.8744,0.135578547,0.048641077,269.79659,0.16371572,0.132155459,----,----,466.4732329,98.46472254,2.38,0,UNIV,FAST,1,----,2024-11-06,9:51:40
133,1418.7449,647.63095,-0.742936,0.686833024,0.313526641,647.63095,0.509836459,0.523644672,----,----,617.5748405,100.1574362,2.39,0,UNIV,FAST,1,----,2024-11-06,9:51:43
134,590.00921,3840.2564,760.75264,0.113659629,0.739788653,3840.2564,0.039024281,0.571503455,----,----,518.6590478,81.62236274,2.37,0,UNIV,FAST,1,----,2024-11-06,9:51:46
135,844.57768,303.19786,5082.4047,0.135562319,0.048665985,303.19786,0.163679751,0.132209909,----,----,466.4810598,98.46459477,2.36,0,UNIV,FAST,1,----,2024-11-06,9:51:49
136,981.92703,448.50829,-0.485267,0.686686243,0.313653116,448.50829,0.50955623,0.523679885,----,----,617.5199353,100.1513911,2.38,0,UNIV,FAST,1,----,2024-11-06,9:51:52
137,577.39615,3760.4766,745.17487,0.113592512,0.73980747,3760.4766,0.039000032,0.57150033,----,----,518.6512308,81.62978875,2.37,0,UNIV,FAST,1,----,2024-11-06,9:51:55
138,939.85384,337.49229,5655.9668,0.135556241,0.048676916,337.49229,0.163665332,0.132233883,----,----,466.4842509,98.46427446,2.38,0,UNIV,FAST,1,----,2024-11-06,9:51:58
139,676.85114,309.30193,-0.334245,0.686587761,0.313751292,309.30193,0.509353218,0.523710206,----,----,617.4768843,100.151338,2.39,0,UNIV,FAST,1,----,2024-11-06,9:52:01
140,550.1917,3587.4687,711.43693,0.113462705,0.739821962,3587.4687,0.038954015,0.57149026,----,----,518.6344914,81.64051109,2.39,0,UNIV,FAST,1,----,2024-11-06,9:52:04
