No.,X,Y,Z,x,y,Lv [cd/m²],u',v',Tcp,duv,λd/λc,Pe,Δt,ErrCode,Sync Mode,Meas Speed,Averaging Times,Integration Time,Date,Time
14,2418.2699,1093.7342,108.45829,0.667945041130506,0.302097931750646,1093.7342,0.505130677330115,0.514035703312728,----,----,625.176869324982,91.0378594159407,+0.65,0,UNIV,FAST,1,----,2024/11/15,09:25:27
15,2599.3381,1176.5451,46.917047,0.679956558556746,0.307770488642014,1176.5451,0.509967475021249,0.519362756720702,----,----,620.778761853207,96.3605209858638,+0.67,0,UNIV,FAST,1,----,2024/11/15,09:25:30
16,2596.8006,1214.5901,6.1906478,0.68022141859439,0.318156966242499,1214.5901,0.498564399536182,0.524680490966636,----,----,615.664710524628,99.5646338012786,+0.70,0,UNIV,FAST,1,----,2024/11/15,09:25:33
17,2580.403,1252.4992,15.511425,0.670510826392784,0.325458571257397,1252.4992,0.481993416468189,0.526397167107722,----,----,612.905552855553,98.846022508121,+0.72,0,UNIV,FAST,1,----,2024/11/15,09:25:36
18,2588.7958,1318.0437,28.208829,0.657881576935519,0.334949812505848,1318.0437,0.461377085673705,0.528531107964298,----,----,609.698800605544,97.9179665642627,+0.76,0,UNIV,FAST,1,----,2024/11/15,09:25:39
19,2828.7565,1488.887,40.930732,0.649009595668164,0.341599550850554,1488.887,0.447502134520557,0.529960867525994,----,----,607.633472706393,97.2680688987478,+0.76,0,UNIV,FAST,1,----,2024/11/15,09:25:43
20,2892.8645,1532.8161,43.970206,0.647223826997102,0.342938669379355,1532.8161,0.444764984775166,0.530243152108979,----,----,607.231751206861,97.1376868938641,+0.79,0,UNIV,FAST,1,----,2024/11/15,09:25:45
21,2960.4714,1624.6958,56.561921,0.637794951585241,0.350019520236455,1624.6958,0.430604718203957,0.531707137428804,----,----,605.203930184829,96.4503261101042,+0.81,0,UNIV,FAST,1,----,2024/11/15,09:25:48
22,3008.6506,1708.3789,69.262955,0.62859731792131,0.356931574086189,1708.3789,0.41725785631675,0.533088709130673,----,----,603.358102378646,95.7761422531344,+0.83,0,UNIV,FAST,1,----,2024/11/15,09:25:51
23,3068.2518,1813.3863,85.284281,0.617737013917714,0.365092538376834,1813.3863,0.402065446391965,0.534661117913722,----,----,601.290130641993,94.9764554307899,+0.84,0,UNIV,FAST,1,----,2024/11/15,09:25:55
24,3098.4234,1904.1005,101.1051,0.607102005259395,0.373087561811409,1904.1005,0.387748275705488,0.536144057232835,----,----,599.334234551354,94.194320446851,+0.84,0,UNIV,FAST,1,----,2024/11/15,09:25:57
25,3128.6685,1994.7908,116.88763,0.597034612744618,0.380660064428215,1994.7908,0.374677451008286,0.537499274064112,----,----,597.528863212943,93.4557745299565,+0.88,0,UNIV,FAST,1,----,2024/11/15,09:26:00
26,3080.0588,2065.1101,135.82748,0.583234408503798,0.391045543568428,2065.1101,0.357479291418331,0.53928409233937,----,----,595.14566010548,92.4416293327248,+0.89,0,UNIV,FAST,1,----,2024/11/15,09:26:03
27,2951.6956,2129.8637,161.07183,0.563017982155842,0.406258545983188,2129.8637,0.333686428994333,0.541752976719459,1698.44586542051,0.000697606948246696,591.867771591559,90.9446433381557,+0.87,0,UNIV,FAST,1,----,2024/11/15,09:26:07
28,2801.7646,2170.8227,183.40897,0.543399268207772,0.421028756873015,2170.8227,0.312049752084474,0.544000214024863,1915.43898800696,0.00305095246708392,588.798445167125,89.5022924739619,+0.90,0,UNIV,FAST,1,----,2024/11/15,09:26:10
29,2590.2232,2198.1906,208.73817,0.518339889511105,0.439888683233302,2198.1906,0.28629715805273,0.546673110520362,2240.06146450972,0.00757110700222953,584.931472634332,87.6741590106589,+0.91,0,UNIV,FAST,1,----,2024/11/15,09:26:12
30,2500.3189,2278.8248,233.61156,0.498791337361242,0.454605238397376,2278.8248,0.267531631777144,0.548621963332759,2533.86822020034,0.0124309404211021,581.93586978947,86.2450713031461,+0.93,0,UNIV,FAST,1,----,2024/11/15,09:26:15
31,2420.3506,2353.2204,256.28542,0.481196757501082,0.467850412318529,2353.2204,0.251546584348449,0.550281949291955,2827.04787543331,0.0178366465411542,579.232353456929,84.9533979526579,+0.94,0,UNIV,FAST,1,----,2024/11/15,09:26:19
32,2251.422,2539.8424,310.1816,0.441330164035844,0.497867153744252,2539.8424,0.21816314569771,0.553750037536698,3558.5293458318,0.0332669966949696,573.001287246736,82.0258378541771,+0.97,0,UNIV,FAST,1,----,2024/11/15,09:26:21
33,2148.3721,2629.9674,338.19768,0.419887909423928,0.514013151371256,2629.9674,0.201666018462921,0.555464238272261,3965.34510313589,0.0428811211260178,569.545376150933,80.4727183838506,+1.00,0,UNIV,FAST,1,----,2024/11/15,09:26:24
34,1974.1349,2768.9026,382.7683,0.385136498928617,0.540188744567732,2768.9026,0.176830512110508,0.55804674020492,4612.13885730236,0.0594192389055858,563.72974476424,78.023371713985,+0.99,0,UNIV,FAST,1,----,2024/11/15,09:26:27
35,1825.0573,2822.5545,407.5428,0.361028978223534,0.558351766333714,2822.5545,0.160847589240905,0.559709793965731,5043.18566338503,0.0711236430773663,559.502508073416,76.399356955689,+1.00,0,UNIV,FAST,1,----,2024/11/15,09:26:30
36,1690.1021,2837.2226,423.04615,0.341409189576171,0.573133344141278,2837.2226,0.148523020486488,0.560992118922984,5381.55102694239,0.0806007518734904,555.938242466572,75.1469720639079,+0.99,0,UNIV,FAST,1,----,2024/11/15,09:26:33
37,1552.2706,2824.1851,437.3758,0.322460518196368,0.586681336893491,2824.1851,0.137286542187153,0.561999863599704,5698.34178090997,0.0894602577303674,552.37128055244,73.8167509264937,+1.01,0,UNIV,FAST,1,----,2024/11/15,09:26:36
38,1465.552,2828.478,524.41766,0.304154388179034,0.587010215651071,2828.478,0.128936155060542,0.559897857929979,6011.19383649493,0.0950130212308189,548.502500163346,68.8034301877656,+1.04,0,UNIV,FAST,1,----,2024/11/15,09:26:39
39,1382.2639,2775.3483,657.93006,0.287042211524482,0.576331418177607,2775.3483,0.122905378584885,0.555238963711588,6338.5820866273,0.0978890494878001,543.848048034524,61.0416170989891,+1.02,0,UNIV,FAST,1,----,2024/11/15,09:26:42
40,1344.7793,2708.2479,852.79911,0.27411881608177,0.552047245227481,2708.2479,0.120806024859699,0.547404687185967,6660.22188923691,0.0965166834266917,538.216848298924,50.7413030237922,+1.05,0,UNIV,FAST,1,----,2024/11/15,09:26:45
41,1274.6971,2641.2668,1097.5091,0.25425430634612,0.526833753767099,2641.2668,0.115393162426742,0.53798215273708,7216.8888509372,0.0974837981478006,527.668460695288,40.0783050046813,+1.05,0,UNIV,FAST,1,----,2024/11/15,09:26:48
42,1250.0458,2562.161,1395.5286,0.240036350541158,0.491991394186425,2562.161,0.113979755374944,0.525642811667578,7842.55744498206,0.0943496914874558,516.213769014112,32.5593438113067,+1.05,0,UNIV,FAST,1,----,2024/11/15,09:26:51
43,1255.6209,2495.1726,1724.7622,0.22931387585008,0.455693035868487,2495.1726,0.11451824661264,0.512034548073212,8603.56033711518,0.0893947969928849,508.033883533982,31.9805631342687,+1.08,0,UNIV,FAST,1,----,2024/11/15,09:26:54
44,1249.8582,2472.8171,2089.0894,0.215056573092163,0.425484724114863,2472.8171,0.112071328384146,0.498894009582903,9754.67605955218,0.0875493417903861,502.096943739088,36.0005326132469,+1.07,0,UNIV,FAST,1,----,2024/11/15,09:26:57
45,1116.0935,2281.8774,2539.1485,0.187985692186012,0.384340830336004,2281.8774,0.103915208197069,0.478028024961768,13085.9891428089,0.0893749052184455,496.241487370455,46.2247962983896,+1.07,0,UNIV,FAST,1,----,2024/11/15,09:27:00
46,1090.0221,2183.5063,2972.8095,0.17450578522177,0.349565831204873,2183.5063,0.101964028002674,0.459566800905902,18379.0852646317,0.0869543797349492,493.023882151722,52.6483312328423,+1.09,0,UNIV,FAST,1,----,2024/11/15,09:27:03
47,1012.4898,2022.871,3239.7263,0.161350716550213,0.322365405892135,2022.871,0.0985997676717743,0.443236933268298,32476.8380858494,0.0869197330533263,490.897457824872,58.8786319871737,+1.09,0,UNIV,FAST,1,----,2024/11/15,09:27:06
48,899.92577,1813.7367,3460.4703,0.145757437282969,0.293763799316548,1813.7367,0.0935294220961272,0.424129344709684,----,----,488.979331279911,66.2330122276336,+1.11,0,UNIV,FAST,1,----,2024/11/15,09:27:09
49,826.82509,1667.9278,3751.7917,0.132365194562711,0.267016072000856,1667.9278,0.0891428779101948,0.404606419885546,----,----,487.374660659195,72.8766980839934,+1.09,0,UNIV,FAST,1,----,2024/11/15,09:27:12
50,841.41277,1556.7507,4117.6732,0.129133496220678,0.238918005291253,1556.7507,0.0920943294733052,0.383376403611745,----,----,485.539581192336,76.427404624009,+1.11,0,UNIV,FAST,1,----,2024/11/15,09:27:15
51,914.19428,1427.3362,4682.3308,0.130155514688639,0.203212470050377,1427.3362,0.100540376340666,0.353191957297607,----,----,482.967113265131,79.6560210275893,+1.10,0,UNIV,FAST,1,----,2024/11/15,09:27:18
52,937.11193,1312.1521,4918.9745,0.130731130957496,0.183050842199025,1312.1521,0.105959241811892,0.333821322422215,----,----,481.398934920501,81.687600125101,+1.10,0,UNIV,FAST,1,----,2024/11/15,09:27:21
53,950.93407,1125.9782,5153.4954,0.131518734959519,0.155728176250953,1125.9782,0.114222564681583,0.304308441703001,----,----,479.13243274033,84.5947750961375,+1.13,0,UNIV,FAST,1,----,2024/11/15,09:27:24
54,985.74873,967.6524,5498.8313,0.132275628713851,0.129847318785252,967.6524,0.123230033813299,0.272177510627805,----,----,476.756722965443,87.5242370360357,+1.11,0,UNIV,FAST,1,----,2024/11/15,09:27:27
55,993.52453,796.97688,5682.1355,0.132955011994554,0.106652696979492,796.97688,0.132493855874994,0.239136234228108,----,----,474.37041747868,90.3652391248709,+1.11,0,UNIV,FAST,1,----,2024/11/15,09:27:30
56,966.952,616.40142,5654.5166,0.133596209565532,0.0851633724143612,616.40142,0.142321664392749,0.20413254335688,----,----,471.863979155255,93.2227625866048,+1.13,0,UNIV,FAST,1,----,2024/11/15,09:27:33
57,947.17395,488.25408,5308.8492,0.140441135157785,0.0723953158135524,488.25408,0.156573640756825,0.181600610500259,----,----,469.041938367058,93.2844821081086,+1.12,0,UNIV,FAST,1,----,2024/11/15,09:27:36
58,895.30662,426.30735,4771.8343,0.146929387159629,0.0699615933557437,426.30735,0.16575593152662,0.177583504085744,----,----,467.308129563636,91.9745991330668,+1.11,0,UNIV,FAST,1,----,2024/11/15,09:27:39
59,1030.1999,449.72608,5222.422,0.153707313179523,0.0670997807547438,449.72608,0.175776855781461,0.172651668561582,----,----,465.041226625406,90.7600410604348,+1.13,0,UNIV,FAST,1,----,2024/11/15,09:27:42
60,1017.2096,436.24461,4762.9878,0.163632122420458,0.0701759317143538,436.24461,0.186218205699944,0.179690153505297,----,----,462.337600297291,87.8807535082242,+1.11,0,UNIV,FAST,1,----,2024/11/15,09:27:45
61,981.26644,410.35681,4421.2814,0.168808280727605,0.0705941065109334,410.35681,0.192400819550231,0.181035662181662,----,----,460.289555045963,86.6724984375399,+1.13,0,UNIV,FAST,1,----,2024/11/15,09:27:48
62,938.36072,380.14445,4049.9966,0.174790055065959,0.0708101564060768,380.14445,0.199751972022216,0.182075884385699,----,----,457.47285028245,85.3930308439273,+1.13,0,UNIV,FAST,1,----,2024/11/15,09:27:52
63,943.7063,371.28943,3824.5121,0.183618029432986,0.072242215068286,371.28943,0.209868932839418,0.185783184884403,----,----,452.657682997487,83.3834438029818,+1.15,0,UNIV,FAST,1,----,2024/11/15,09:27:55
64,952.42471,371.5176,3624.8218,0.192457083997079,0.0750728043895388,371.5176,0.218952561695492,0.192168095920845,----,----,446.720029097718,81.1352817442631,+1.13,0,UNIV,FAST,1,----,2024/11/15,09:27:57
