No.,X,Y,Z,x,y,Lv [cd/m²],u',v',Tcp,duv,λd/λc,Pe,Δt,ErrCode,Sync Mode,Meas Speed,Averaging Times,Integration Time,Date,Time
35,3069.5004,1416.458,-1.451145,0.684467707478377,0.3158558832569,1416.458,0.50501781146647,0.524354767370902,----,----,616.574728834161,100.14752837881,+1.50,0,UNIV,FAST,1,----,2025/01/02,15:14:57
36,3208.8046,2336.5063,259.4149,0.552791761498881,0.402517944947546,2336.5063,0.328816075939189,0.538715219427723,1744.15787520323,-0.0012276297794425,591.942842687257,86.746953769224,+1.50,0,UNIV,FAST,1,----,2025/01/02,15:15:00
37,2668.753,1780.4743,1142.3474,0.477281113672683,0.318420909229738,1780.4743,0.325428814017678,0.488501442297358,1788.97822256769,-0.0345831364675615,627.966989421359,38.71840061446,+1.52,0,UNIV,FAST,1,----,2025/01/02,15:15:03
38,1489.8271,630.3065,3155.1737,0.282415225365165,0.119482423327263,630.3065,0.29198061021789,0.277940891337109,----,----,-563.356798070519,74.674177684435,+1.51,0,UNIV,FAST,1,----,2025/01/02,15:15:06
39,945.74071,353.44499,4517.9043,0.162579693626882,0.0607597596048884,353.44499,0.19104784091684,0.160647657855758,----,----,460.319484346351,89.9316767804744,+1.52,0,UNIV,FAST,1,----,2025/01/02,15:15:09
40,883.43041,1134.3877,4667.6927,0.132141048770513,0.169678537996411,1134.3877,0.110766903341974,0.320023371864688,----,----,480.246959931031,82.7645846930863,+1.50,0,UNIV,FAST,1,----,2025/01/02,15:15:12
41,964.892,3386.5708,3432.8096,0.123954038401842,0.435052966543154,3386.5708,0.0621890253062062,0.491108806644197,----,----,498.028686030593,65.38502996132,+1.52,0,UNIV,FAST,1,----,2025/01/02,15:15:15
42,350.4503,2280.7096,452.97921,0.113629861527225,0.739496345221601,2280.7096,0.0390256111890934,0.571446774880414,----,----,518.633259557309,81.5756876950385,+1.52,0,UNIV,FAST,1,----,2025/01/02,15:15:18
43,4185.4498,4298.3078,5024.3358,0.309847561462671,0.318202404493294,4298.3078,0.199942488197812,0.462001073883897,6766.63185029125,-0.000965567183808135,482.907243201834,9.21738442858955,+1.53,0,UNIV,FAST,1,----,2025/01/02,15:15:21
44,1451.9061,2723.5776,3980.4301,0.178018813783932,0.333938987927999,2723.5776,0.107059180147502,0.451863909159985,20865.1138855226,0.080504902058524,491.766498896634,52.460328768726,+1.53,0,UNIV,FAST,1,----,2025/01/02,15:15:24
45,3184.3695,2229.0838,238.95246,0.563365341273731,0.394360188324484,2229.0838,0.341144519564771,0.537308680586968,1632.98660324797,-0.00232684377371549,593.755707949943,87.4702053104438,+1.54,0,UNIV,FAST,1,----,2025/01/02,15:15:27
46,3180.8287,2227.6737,238.94745,0.563232748317367,0.394456570517399,2227.6737,0.340990834143647,0.537324347147787,1634.30091590466,-0.00231614577661633,593.73395869345,87.4593563046631,+1.53,0,UNIV,FAST,1,----,2025/01/02,15:15:30
47,995.84148,2119.0307,4614.9141,0.128831696495495,0.274138329734001,2119.0307,0.0854322081469957,0.409026255486583,----,----,487.929148608492,73.4722506754004,+1.55,0,UNIV,FAST,1,----,2025/01/02,15:15:33
48,1589.4114,688.99156,2922.2967,0.305614917974325,0.13248055166485,688.99156,0.30726363441063,0.299689315370873,----,----,-560.049298178536,73.8066157028381,+1.55,0,UNIV,FAST,1,----,2025/01/02,15:15:36
49,3279.9319,3623.9837,4935.4529,0.277036051373855,0.306096030375269,3623.9837,0.181096530539297,0.450208880343575,9483.67681187397,0.011288606932527,485.238970642654,21.1833413234548,+1.53,0,UNIV,FAST,1,----,2025/01/02,15:15:39
50,2463.8444,3393.5204,480.26925,0.388764068824706,0.535455403897926,3393.5204,0.179818184106026,0.557254151732632,4540.5641485478,0.057070305259242,564.42818587302,77.6683999783861,+1.54,0,UNIV,FAST,1,----,2025/01/02,15:15:42
51,1582.8169,686.12073,2916.472,0.305244332259243,0.132317556173474,686.12073,0.306984781745409,0.299412017105462,----,----,-560.110323664679,73.8029479725607,+1.53,0,UNIV,FAST,1,----,2025/01/02,15:15:45
