No.,X,Y,Z,x,y,Lv [cd/m²],u',v',Tcp,duv,λd/λc,Pe,Δt,ErrCode,Sync Mode,Meas Speed,Averaging Times,Integration Time,Date,Time
1,3971.9939,4139.3312,4923.3788,0.304724520823216,0.317562349843635,4139.3312,0.196555278585413,0.460881030970342,7092.17696691706,0.00142246449583917,484.272682354923,10.9529778167481,-0.03,0,UNIV,FAST,1,----,2025/01/02,15:32:28
2,4295.4717,4241.7711,4574.4886,0.327605223822691,0.32350960911234,4241.7711,0.210444984208806,0.467581655200512,5739.77665232927,-0.00704833796646784,454.342028712669,3.15535085540011,-0.04,0,UNIV,FAST,1,----,2025/01/02,15:32:31
3,3752.5306,3304.4519,591.591,0.490618361711501,0.432035058563535,3304.4519,0.272445275932821,0.539805110937677,2472.20175422643,0.00560108154733864,583.872417215207,76.9844781377229,-0.01,0,UNIV,FAST,1,----,2025/01/02,15:32:34
4,3735.8174,2297.2801,1177.4542,0.518104238819895,0.318599768170305,2297.2801,0.358116638591377,0.495490494652774,----,----,622.009322915671,51.0315149841912,+0.01,0,UNIV,FAST,1,----,2025/01/02,15:32:37
5,3023.644,1545.1508,467.40042,0.600382603913436,0.306809155027156,1545.1508,0.438159946490024,0.503796803345827,----,----,626.75807085981,72.1740493917761,-0.02,0,UNIV,FAST,1,----,2025/01/02,15:32:40
6,2135.1597,1134.1127,4490.0003,0.275175236462562,0.146162242757623,1134.1127,0.261847435051755,0.312936839571249,----,----,-565.451643672829,62.875858089494,+0.00,0,UNIV,FAST,1,----,2025/01/02,15:32:43
7,1237.3489,1468.6345,4690.4632,0.167289641488117,0.198559467731437,1468.6345,0.132555618023509,0.353999139649158,----,----,480.275053094862,68.2720634693572,+0.00,0,UNIV,FAST,1,----,2025/01/02,15:32:46
8,976.71903,2418.4335,3814.8657,0.135466929325642,0.335426821798757,2418.4335,0.0802269224764247,0.446958449317302,----,----,491.852223751882,66.7440602946507,+0.03,0,UNIV,FAST,1,----,2025/01/02,15:32:49
9,1924.3686,3340.6238,862.51757,0.314053932090134,0.545184555611584,3340.6238,0.140924464570628,0.550437762173274,5875.68867839672,0.0817246708064128,549.854438399655,58.8623364575034,+0.00,0,UNIV,FAST,1,----,2025/01/02,15:32:52
10,2087.9471,2323.4294,3181.1353,0.275000837008907,0.306015908990751,2323.4294,0.179674836241556,0.449862471692214,9674.29619886659,0.0124592377041205,485.455842645209,21.864828852078,+0.00,0,UNIV,FAST,1,----,2025/01/02,15:32:55
11,1610.5337,1787.4138,3677.6617,0.22761767283586,0.252616241157016,1787.4138,0.163279167941905,0.407726169015728,67488.6621857519,0.0182764201199946,481.06189550382,42.8820284546613,+0.01,0,UNIV,FAST,1,----,2025/01/02,15:32:58
12,2212.2937,2651.6971,2471.9579,0.301568861843322,0.361466145476181,2651.6971,0.17911995318222,0.483067273532539,6799.83959933407,0.0241487685995146,503.662917102344,9.63793356161743,+0.02,0,UNIV,FAST,1,----,2025/01/02,15:33:01
13,1756.129,1464.7741,2733.7049,0.294919329702308,0.245990013112534,1464.7741,0.220005257188175,0.412885674021911,11514.7477332859,-0.0345045444431259,-568.672895680931,27.2822140887795,+0.03,0,UNIV,FAST,1,----,2025/01/02,15:33:04
14,3004.6179,2311.9697,2584.0548,0.38030045506173,0.29263059672211,2311.9697,0.264512388697046,0.457953543067801,3081.77413464305,-0.0444603288564396,-503.381279079132,24.558994296186,+0.03,0,UNIV,FAST,1,----,2025/01/02,15:33:07
15,3552.1778,2739.0003,1730.7453,0.442808740856339,0.341439348573186,2739.0003,0.285147041913486,0.494707816997952,2354.4061243899,-0.0263959512971274,603.769235653916,35.3168528739188,+0.04,0,UNIV,FAST,1,----,2025/01/02,15:33:11
16,3666.9999,3547.2313,2038.544,0.396313518996982,0.383369445742073,3547.2313,0.232858281153979,0.506818915536536,3645.9162195759,-0.00119959372684154,580.926548606394,33.9967463809038,+0.05,0,UNIV,FAST,1,----,2025/01/02,15:33:14
17,1268.0289,2047.5334,3080.5172,0.19825095982625,0.320123194216082,2047.5334,0.123042163189125,0.447031697905673,19247.9915493149,0.0643126980186587,490.456254519128,46.5726311318612,+0.03,0,UNIV,FAST,1,----,2025/01/02,15:33:16
18,4337.8464,4457.8749,5018.8471,0.314005206271953,0.322693751329937,4457.8749,0.201146307458761,0.465102088286992,6481.32903473999,-0.000748853910436335,484.283931741197,7.3983222454644,+0.03,0,UNIV,FAST,1,----,2025/01/02,15:33:19
19,2721.8637,1243.0903,-1.448644,0.686731429763205,0.31363406589528,1243.0903,0.509619916437519,0.523679067149158,----,----,617.527611140063,100.159228925149,+0.06,0,UNIV,FAST,1,----,2025/01/02,15:33:22
