No.,X,Y,Z,x,y,Lv [cd/m²],u',v',Tcp,duv,λd/λc,Pe,Δt,ErrCode,Sync Mode,Meas Speed,Averaging Times,Integration Time,Date,Time
24,4048.3438,2239.4641,545.33899,0.592456720917937,0.32773539571897,2239.4641,0.41229357190525,0.513163548293698,----,----,612.692500106788,76.1005730450056,+0.05,0,UNIV,FAST,1,----,2025/01/02,17:08:44
25,3551.9866,1822.5738,326.15184,0.62307768756979,0.319709840326899,1822.5738,0.445822727452623,0.514705165448626,----,----,616.148986477744,82.8783411920101,+0.04,0,UNIV,FAST,1,----,2025/01/02,17:08:47
26,2129.2676,919.64292,4526.9804,0.281058376167855,0.121390728788371,919.64292,0.288666766632144,0.280522881853001,----,----,-563.61549293648,73.6770838552862,+0.07,0,UNIV,FAST,1,----,2025/01/02,17:08:50
27,1384.5743,596.07479,4537.8154,0.212408045195932,0.0914440495786148,596.07479,0.231349023245187,0.224096295162387,----,----,427.011793416034,73.9374562591354,+0.04,0,UNIV,FAST,1,----,2025/01/02,17:08:53
28,1315.3704,774.36646,4583.9098,0.197099197337487,0.116033482060316,774.36646,0.19718776471257,0.261192649964237,----,----,460.376364869762,71.7176838171744,+0.04,0,UNIV,FAST,1,----,2025/01/02,17:08:56
29,1168.2311,3480.7522,3680.1365,0.140258650139718,0.417901565060932,3480.7522,0.0725384964598126,0.486290079983889,----,----,497.396165065149,60.6657658573652,+0.07,0,UNIV,FAST,1,----,2025/01/02,17:08:59
30,----,----,----,----,----,----,----,----,----,----,----,----,+0.07,22:Over the measurement range,UNIV,FAST,1,----,2025/01/02,17:09:02
31,803.68531,622.01932,4555.0883,0.134377718708278,0.104002818235006,622.01932,0.135077474686134,0.235224901200532,----,----,473.918572597828,90.3061624736297,+0.06,0,UNIV,FAST,1,----,2025/01/02,17:09:05
32,546.25161,2316.1982,575.7541,0.158877025417611,0.673665163739518,2316.1982,0.0590279257270554,0.563148627547595,----,----,520.313610030739,67.9901906619255,+0.07,0,UNIV,FAST,1,----,2025/01/02,17:09:08
33,3668.6804,3627.4446,429.87205,0.474848796376385,0.469511517610533,3627.4446,0.247174163974229,0.549890859756445,2918.30994422878,0.0190050597242627,578.533079301363,83.5467432678179,+0.07,0,UNIV,FAST,1,----,2025/01/02,17:09:11
34,432.35073,2212.8699,446.08115,0.139860408581656,0.715837552424273,2212.8699,0.049462893092351,0.569615393975877,----,----,520.744862841439,76.3963312266503,+0.08,0,UNIV,FAST,1,----,2025/01/02,17:09:14
35,2602.0264,1214.5484,20.261466,0.67816977832955,0.316549447460837,1214.5484,0.498447739960733,0.52348624762957,----,----,616.404424536459,98.4655293110001,+0.06,0,UNIV,FAST,1,----,2025/01/02,17:09:17
36,3851.184,2466.1601,226.48308,0.58852165469321,0.376868158672858,2466.1601,0.370992536948661,0.534533206423341,----,----,597.972925519882,89.7559138044392,+0.08,0,UNIV,FAST,1,----,2025/01/02,17:09:20
37,4021.4533,2459.7545,1157.1422,0.526481936543887,0.322026942991615,2459.7545,0.362381258103126,0.498720224664391,----,----,617.986083145213,54.5794553065864,+0.08,0,UNIV,FAST,1,----,2025/01/02,17:09:23
38,1022.1989,436.81439,3155.705,0.221508407612895,0.0946567834804928,436.81439,0.239931253824206,0.230691115625931,----,----,-569.315979314975,73.3005194352342,+0.09,0,UNIV,FAST,1,----,2025/01/02,17:09:26
39,917.94103,364.35238,4535.8138,0.157773137700568,0.0626238683559769,364.35238,0.18367390705115,0.164035108715498,----,----,462.706719136444,90.6247381619538,+0.07,0,UNIV,FAST,1,----,2025/01/02,17:09:29
40,862.82534,682.65145,4574.6041,0.140982669266648,0.111542880277192,682.65145,0.139017338584216,0.247472880732996,----,----,473.90995781412,87.3184469616585,+0.07,0,UNIV,FAST,1,----,2025/01/02,17:09:32
41,1419.9052,4450.906,3609.2423,0.149778184268686,0.469502202703814,4450.906,0.071883722957881,0.506993221156619,----,----,501.569383618429,55.9896122671196,+0.07,0,UNIV,FAST,1,----,2025/01/02,17:09:35
42,550.71491,2237.889,423.04077,0.171474420389493,0.696804666448967,2237.889,0.0622484717861475,0.569144992139975,----,----,524.953892418956,73.7250649645676,+0.10,0,UNIV,FAST,1,----,2025/01/02,17:09:38
43,4358.061,4559.4928,5070.9608,0.311545659036593,0.325945458140352,4559.4928,0.198176250601793,0.466506130234802,6593.86926731809,0.00220747306397695,487.251993938372,7.91722158516456,+0.07,0,UNIV,FAST,1,----,2025/01/02,17:09:41
44,1595.0607,3137.3398,4055.7408,0.18150148541649,0.356996968175739,3137.3398,0.10489959106352,0.464237968878827,16179.5181114162,0.0852036872776587,493.712616234576,49.8475842202702,+0.07,0,UNIV,FAST,1,----,2025/01/02,17:09:44
45,3881.0943,2397.4443,209.06923,0.598231952624054,0.3695421121039,2397.4443,0.383602422893926,0.533160775048618,----,----,599.811320939608,90.461477442841,+0.11,0,UNIV,FAST,1,----,2025/01/02,17:09:47
46,3871.951,2391.5605,208.48332,0.598262376235956,0.369524476844374,2391.5605,0.383638688220612,0.53315861933571,----,----,599.815931775595,90.4652926969799,+0.09,0,UNIV,FAST,1,----,2025/01/02,17:09:50
47,1010.341,1760.3078,4540.572,0.138190464716918,0.240767971335239,1760.3078,0.0984817629225994,0.38606369999674,----,----,485.371041444574,73.2554894183965,+0.09,0,UNIV,FAST,1,----,2025/01/02,17:09:53
48,1068.3862,446.06641,2925.897,0.240608576764747,0.100457497534749,446.06641,0.258422074423465,0.242763492973199,----,----,-567.696291774532,74.5105486538909,+0.10,0,UNIV,FAST,1,----,2025/01/02,17:09:56
49,3021.2619,3445.4839,4931.3787,0.265066581787205,0.3022851610368,3445.4839,0.173891440497709,0.446192816587995,10881.3169583069,0.0166498830289444,485.646749841414,25.5025975558212,+0.08,0,UNIV,FAST,1,----,2025/01/02,17:09:59
50,2402.0155,3804.7293,573.89915,0.354245926745645,0.561116219647545,3804.7293,0.157008196228427,0.559567908780565,5158.89654668494,0.0737850525239234,558.319094595982,75.2457099410792,+0.08,0,UNIV,FAST,1,----,2025/01/02,17:10:02
51,1106.4806,463.80124,2922.705,0.246268382125953,0.103227820716252,463.80124,0.26295293769269,0.247998267450783,----,----,-567.212691470024,74.456241227144,+0.10,0,UNIV,FAST,1,----,2025/01/02,17:10:05
