No.,X,Y,Z,x,y,Lv [cd/m²],u',v',Tcp,duv,λd/λc,Pe,Δt,ErrCode,Sync Mode,Meas Speed,Averaging Times,Integration Time,Date,Time
20,3318.3242,3440.1468,4936.8647,0.28373056448478,0.294146905077723,3440.1468,0.190349685232291,0.444010092865237,9376.43305832958,0.00116521528334094,480.627438069096,20.2713143092787,+0.01,0,UNIV,FAST,1,----,2025/01/02,16:34:55
21,2905.258,2756.4978,3495.6378,0.317258177042865,0.301013358211446,2756.4978,0.212296469974489,0.453208697118467,6460.61824648945,-0.0144296888410259,424.629547007978,9.86547485636765,+0.00,0,UNIV,FAST,1,----,2025/01/02,16:34:58
22,4761.6836,3664.0717,1842.1766,0.46374320032255,0.356846123998933,3664.0717,0.291907156707726,0.505394707834126,2217.85712829603,-0.0204763698742364,597.487481098089,46.2498516295771,+0.00,0,UNIV,FAST,1,----,2025/01/02,16:35:01
23,3644.2957,2386.5279,151.97352,0.589425082089706,0.385994858585947,2386.5279,0.365360007120293,0.53833973014532,----,----,596.269963857733,92.7792592615741,+0.00,0,UNIV,FAST,1,----,2025/01/02,16:35:04
24,3822.0643,2136.7558,545.43711,0.587625024134001,0.328516497889234,2136.7558,0.40758129369865,0.512688603874276,----,----,612.368775371493,74.8853603581981,+0.01,0,UNIV,FAST,1,----,2025/01/02,16:35:07
25,3456.8832,1779.059,325.27527,0.621605470141775,0.319904590963604,1779.059,0.444349535700633,0.514532597290696,----,----,616.081689878523,82.4949584346955,+0.01,0,UNIV,FAST,1,----,2025/01/02,16:35:10
26,2274.6689,986.16192,4524.9647,0.292156259968153,0.126661677341354,986.16192,0.296934861786628,0.289650142129468,----,----,-562.136868768446,73.6338819410746,+0.02,0,UNIV,FAST,1,----,2025/01/02,16:35:13
27,1489.1428,644.01427,4533.4858,0.22337221732713,0.0966024853225713,644.01427,0.240671349684978,0.234188764871235,----,----,-569.2278494206,72.8768476661354,+0.02,0,UNIV,FAST,1,----,2025/01/02,16:35:16
28,1406.0524,880.93466,4585.0275,0.204605561836877,0.128191617219158,880.93466,0.198208948625718,0.279413874422282,----,----,460.441871548703,67.7297738906376,-0.01,0,UNIV,FAST,1,----,2025/01/02,16:35:19
29,1099.8765,3292.4686,3648.1866,0.136791513426904,0.409483939973771,3292.4686,0.0716164912966841,0.48236221055922,----,----,496.723443549874,62.1791350573748,+0.01,0,UNIV,FAST,1,----,2025/01/02,16:35:22
30,2849.2434,4841.1809,1683.698,0.303947751993805,0.516440979226396,4841.1809,0.141545572360595,0.541128698633215,6120.70684677083,0.0773639736197157,545.775559694031,47.4232084721391,+0.00,0,UNIV,FAST,1,----,2025/01/02,16:35:25
31,810.59373,659.615,4570.3812,0.134191153412726,0.10919711611677,659.615,0.132797342827486,0.243141553044819,----,----,474.491480961247,89.6518477924834,-0.01,0,UNIV,FAST,1,----,2025/01/02,16:35:28
32,469.07845,2201.1355,559.0238,0.145259806280909,0.681626956702089,2201.1355,0.0533601817185924,0.563379596955052,----,----,518.685644891481,69.9319855067899,-0.01,0,UNIV,FAST,1,----,2025/01/02,16:35:31
33,3628.1941,3608.7576,413.51374,0.474244884635411,0.471704320253749,3608.7576,0.24597884693866,0.550487520772533,2940.39375578876,0.0197839553769596,578.281359522205,84.025949985951,-0.01,0,UNIV,FAST,1,----,2025/01/02,16:35:35
34,396.54291,2248.1079,440.34931,0.128539025794268,0.728722143453272,2248.1079,0.0447575346498969,0.570920499548594,----,----,519.977144152117,79.0090346024712,-0.02,0,UNIV,FAST,1,----,2025/01/02,16:35:38
35,2780.1076,1272.0107,-1.438991,0.686331202231443,0.31402404460254,1272.0107,0.508805603351768,0.523797671100091,----,----,617.356713854982,100.156306863175,-0.03,0,UNIV,FAST,1,----,2025/01/02,16:35:40
36,3757.0316,2454.3017,233.04954,0.582993235082229,0.380843559567296,2454.3017,0.36413543548196,0.535215352261245,----,----,596.9893494123,89.2949051023711,+0.00,0,UNIV,FAST,1,----,2025/01/02,16:35:43
37,3665.9514,2282.4029,1154.3837,0.516132145096722,0.321341277124399,2282.4029,0.354496647975085,0.496592616885723,----,----,619.229077952035,51.2663786328338,-0.01,0,UNIV,FAST,1,----,2025/01/02,16:35:46
38,1105.6745,450.61929,3158.3519,0.234519107627789,0.0955786117620219,450.61929,0.255057267222055,0.233885180942602,----,----,-568.113677411384,75.3143590789521,-0.01,0,UNIV,FAST,1,----,2025/01/02,16:35:49
39,935.17986,347.86947,4527.5936,0.160942579206119,0.059867638433601,347.86947,0.189537845883281,0.158635224974592,----,----,460.775500806608,90.4560682310392,-0.01,0,UNIV,FAST,1,----,2025/01/02,16:35:52
40,828.62526,763.69284,4602.1675,0.133768211520259,0.123285917397241,763.69284,0.127038517985312,0.263438040528219,----,----,475.986192297999,87.9036876084957,-0.01,0,UNIV,FAST,1,----,2025/01/02,16:35:55
41,1232.5094,4366.1115,3615.5246,0.133762745552477,0.473848768721961,4366.1115,0.0635553638160573,0.506569816748607,----,----,501.024118584638,61.0155995872439,+0.00,0,UNIV,FAST,1,----,2025/01/02,16:35:58
42,488.53833,2212.2355,423.84574,0.15635129943195,0.708001550409543,2212.2355,0.0559230551465621,0.569778583582756,----,----,523.004394109873,75.1970413524404,+0.00,0,UNIV,FAST,1,----,2025/01/02,16:36:02
43,4359.1972,4525.9572,5061.0639,0.312571989497683,0.324529352878407,4525.9572,0.199433151209289,0.465890437332666,6547.89010034146,0.000946882410794121,486.082868247677,7.69706269566454,-0.01,0,UNIV,FAST,1,----,2025/01/02,16:36:05
44,1569.504,3078.4183,4049.9044,0.180447835319598,0.353929597148676,3078.4183,0.104816169327816,0.462568449037376,16713.69908598,0.0849101611490605,493.442410896142,50.3846391097569,-0.03,0,UNIV,FAST,1,----,2025/01/02,16:36:07
45,3693.1464,2343.2525,215.53313,0.59072081754542,0.374804538621959,2343.2525,0.374098108215657,0.534060668830681,----,----,598.472889938758,89.7936821967345,-0.03,0,UNIV,FAST,1,----,2025/01/02,16:36:10
46,3693.7906,2343.7775,215.58019,0.590708940312049,0.37481559548942,2343.7775,0.374081321408474,0.534063196394176,----,----,598.470218971732,89.7934516247064,-0.02,0,UNIV,FAST,1,----,2025/01/02,16:36:13
47,973.54372,1790.7451,4544.461,0.133202496182856,0.245013872974516,1790.7451,0.0939077164764518,0.388653076667055,----,----,485.839598572975,74.5116198705408,-0.01,0,UNIV,FAST,1,----,2025/01/02,16:36:17
48,1111.9708,465.97881,2926.1243,0.246881117454842,0.103457185497207,465.97881,0.263499786050387,0.248448037181175,----,----,-567.156403044469,74.4780655490672,-0.01,0,UNIV,FAST,1,----,2025/01/02,16:36:19
49,3086.371,3493.1468,4935.9887,0.268018692881637,0.303342870763001,3493.1468,0.175632574817244,0.447256122180998,10500.7573894938,0.01536009013314,485.584839686648,24.4263287642213,-0.01,0,UNIV,FAST,1,----,2025/01/02,16:36:22
50,2387.3606,3701.2974,553.60889,0.359419553525348,0.557234068021618,3701.2974,0.160312563570004,0.559224303249466,5068.30803387052,0.0712721914306421,559.26008240173,75.5868141221188,-0.02,0,UNIV,FAST,1,----,2025/01/02,16:36:25
51,1192.6617,503.1946,2923.6406,0.25817999791276,0.108928441969514,503.1946,0.272429324668172,0.258615809808439,----,----,-566.102778816988,74.3929123307321,-0.02,0,UNIV,FAST,1,----,2025/01/02,16:36:28
