No.,X,Y,Z,x,y,Lv [cd/m²],u',v',Tcp,duv,λd/λc,Pe,Δt,ErrCode,Sync Mode,Meas Speed,Averaging Times,Integration Time,Date,Time
1,3897.1491,4126.4654,4945.8985,0.300485384455068,0.318166564928074,4126.4654,0.193330564997154,0.460589702932387,7354.88835129037,0.00402579605513877,485.54864046469,12.2922861277304,+0.13,0,UNIV,FAST,1,----,2025/01/02,16:08:42
2,4348.2784,4382.5487,4619.1013,0.325715484736233,0.328282562174641,4382.5487,0.207199470929917,0.469873085154884,5827.78761667143,-0.00357873594575662,482.617083905933,3.0052688639063,+0.15,0,UNIV,FAST,1,----,2025/01/02,16:08:45
3,3944.3417,3407.1421,595.58045,0.496326892034376,0.428729653217539,3407.1421,0.277583786276763,0.539501093459312,2386.63453433041,0.00435568903707038,584.735805391366,77.700660102378,+0.15,0,UNIV,FAST,1,----,2025/01/02,16:08:48
4,4187.1105,2536.6264,1189.2886,0.529141540110038,0.320563405236088,2536.6264,0.365651599596312,0.49841612172906,----,----,619.157729594315,54.937648796033,+0.16,0,UNIV,FAST,1,----,2025/01/02,16:08:51
5,3187.4382,1621.2601,469.34581,0.603905184111847,0.307170623475521,1621.2601,0.440948554508945,0.504639641186004,----,----,626.04258562378,73.3409008184536,+0.16,0,UNIV,FAST,1,----,2025/01/02,16:08:54
6,1902.752,963.29866,4499.2719,0.258339262740993,0.130788387358829,963.29866,0.254974735785681,0.29044134388583,----,----,-567.012768654448,65.8383308462624,+0.16,0,UNIV,FAST,1,----,2025/01/02,16:08:56
7,1194.7292,1287.5098,4677.469,0.166868425360364,0.179827138201726,1287.5098,0.138359779861039,0.335485261528798,----,----,478.394645629225,70.6180176649949,+0.15,0,UNIV,FAST,1,----,2025/01/02,16:09:00
8,1005.7899,2467.9738,3842.4361,0.137474362031502,0.337330016602335,2467.9738,0.0811895048668301,0.448245239293212,----,----,491.978277576919,65.93742398215,+0.14,0,UNIV,FAST,1,----,2025/01/02,16:09:03
9,1957.4682,3680.2932,934.15657,0.297853413407715,0.560002911904879,3680.2932,0.130575494269657,0.552372310930175,6166.02595683314,0.090626050584593,546.024663486445,58.9411033173107,+0.14,0,UNIV,FAST,1,----,2025/01/02,16:09:06
10,2003.0741,2253.3226,3188.4387,0.269055525391468,0.302669230269349,2253.3226,0.176605887893019,0.447006721611255,10431.2849703137,0.0144070255324356,485.333140511853,24.1457448722932,+0.15,0,UNIV,FAST,1,----,2025/01/02,16:09:09
11,1472.2437,1629.1276,3674.1859,0.217287472681952,0.240441863585773,1629.1276,0.159455761429376,0.397006969245734,----,----,480.456313634477,47.5647220479592,+0.15,0,UNIV,FAST,1,----,2025/01/02,16:09:12
12,2234.9259,2807.9033,2505.3294,0.296088889812146,0.371998450059065,2807.9033,0.17235002985456,0.487206304944322,6954.71255342253,0.0312972950602667,505.940554820795,11.3295977498947,+0.17,0,UNIV,FAST,1,----,2025/01/02,16:09:15
13,1617.2455,1304.4737,2722.6162,0.28652540740226,0.231112010104857,1304.4737,0.220391728325532,0.399978995100592,17941.0039536368,-0.0379575187593215,-569.082857190118,31.5915377156711,+0.16,0,UNIV,FAST,1,----,2025/01/02,16:09:18
14,3113.2483,2348.6483,2592.6037,0.386522836183891,0.291594538769835,2348.6483,0.270008272777861,0.45831473172337,2881.49011831769,-0.046162954379394,-502.180439933134,26.1020532631407,+0.15,0,UNIV,FAST,1,----,2025/01/02,16:09:21
