No.,X,Y,Z,x,y,Lv [cd/m²],u',v',Tcp,duv,λd/λc,Pe,Δt,ErrCode,Sync Mode,Meas Speed,Averaging Times,Integration Time,Date,Time
1,157.92332,72.6284,-0.074136,0.685200344689486,0.315121317828462,72.6284,0.506518842566682,0.524129175395423,----,----,616.881224536325,100.146659734717,+0.07,0,UNIV,FAST,1,----,2024/11/20,17:48:46
2,18.92535,86.046544,9.9064189,0.164742583018905,0.749023395520287,86.046544,0.0565213042412737,0.578208144512616,----,----,527.902068187332,86.2708582883469,+0.14,0,UNIV,FAST,1,----,2024/11/20,17:48:52
3,24.840603,7.81024,144.86967,0.139930887874349,0.0439962676313356,7.81024,0.172323722379258,0.121907333180261,----,----,464.522569463952,98.2020122799355,+0.19,0,UNIV,FAST,1,----,2024/11/20,17:48:55
4,195.23267,160.43936,154.2484,0.382868891917117,0.314636069788379,160.43936,0.25482567565708,0.471177050984738,3306.11786410122,-0.0324838996247494,-496.592592781052,16.3871943125328,+0.21,0,UNIV,FAST,1,----,2024/11/20,17:48:58
